2,364.87747,129.22421
3,292.49155,315.54858
4,686.72455,237.01385
5,602.63336,363.87402
6,869.3562,113.05495
7,532.9661,311.4769
,0,1
0,132.37912,72.71408
1,1019.4157,80.76651
2,368.46295,127.907394
3,290.3605,317.71213
4,680.7815,236.63943
5,863.98645,114.4391
6,599.8103,363.35287
7,526.3833,313.93887
8,789.4993,20.390083
,0,1
0,139.05396,75.031906
1,1021.14856,81.96585
2,372.22025,127.63255
3,288.07373,314.9309
4,675.47174,234.76514
5,863.9545,116.228546
6,519.086,312.818
7,789.48737,20.60817
,0,1
0,143.66917,79.24993
1,1020.5383,83.326706
2,375.76614,127.70833
3,668.5644,242.0852
4,517.1587,313.09222
5,788.76373,20.945633
6,941.55835,57.60814
7,516.42957,312.82697
,0,1
0,152.34915,78.34111
1,1020.13293,85.06523
2,379.80835,127.19055
3,282.1019,318.15964
4,855.3434,116.08661
5,788.6285,21.217712
,0,1
0,1020.38885,86.267044
1,160.94495,78.71281
2,382.9806,125.598816
3,282.28714,320.32123
4,507.6679,312.92236
5,852.90283,118.13751
6,788.6117,21.928192
,0,1
0,1020.3567,87.10698
1,167.95468,82.12159
2,385.68213,125.18579
3,278.91876,317.96365
4,503.99194,313.01935
5,848.91925,116.95291
6,503.45917,312.2467
7,789.24615,21.978539
,0,1
0,173.03311,79.06946
1,1020.60455,88.696014
2,389.453,126.34358
3,275.08774,316.42896
4,585.1312,366.10468
5,499.5069,312.72867
6,845.8745,119.2764
7,498.58585,311.17346
,0,1
0,179.29767,80.079346
1,1021.0157,90.45177
2,392.5893,125.72931
3,270.32794,313.71906
4,582.28424,366.65887
5,840.70795,120.37448
6,496.3241,311.6326
7,945.9542,63.052536
,0,1
0,185.04337,82.416794
1,1020.20386,92.60205
2,395.37848,124.17445
3,494.4086,311.99573
4,579.7161,366.63873
5,835.037,120.48988
6,492.27094,311.90405
7,793.0431,24.32071
,0,1
0,1019.9017,93.13867
1,193.50104,81.42436
2,400.1985,122.99324
3,491.53964,311.915
4,941.98303,62.55333
5,794.121,24.296982
6,491.31635,311.7326
,0,1
0,1019.69836,95.21088
1,200.21472,84.16937
2,403.92783,120.934555
3,942.20905,64.5955
4,486.97165,311.0528
5,573.92175,365.95346
,0,1
0,205.27625,80.8492
1,1019.9628,96.848724
2,405.57715,120.45401
3,484.5355,312.55334
4,942.90283,64.92092
5,824.71124,120.68132
,0,1
0,1019.7185,98.41932
1,213.2947,78.86693
2,409.68607,117.73703
3,944.3977,67.03783
4,819.4206,120.75101
,0,1
0,1018.3749,99.354645
1,221.46811,82.30875
2,413.79803,117.67262
3,479.41702,313.32953
4,945.1147,66.76336
,0,1
0,1017.3842,99.98802
1,229.07153,83.5157
2,942.19763,67.2606
3,420.1633,118.009476
4,478.14117,313.2842
5,477.4441,313.11267
6,566.8672,366.9618
,0,1
0,1015.3018,100.78842
1,235.52571,86.57282
2,422.44754,118.61626
3,941.41565,68.36653
4,475.01404,313.36053
5,565.0373,364.901
,0,1
0,1013.24475,101.96
1,240.78043,85.0604
2,425.66467,117.25444
3,940.8596,69.32806
4,473.20685,313.06454
5,562.8575,366.189
,0,1
0,1010.8719,104.10875
1,246.92175,87.3401
2,429.9317,118.10959
3,940.58563,69.094574
4,470.77655,312.27835
5,561.5198,365.82938
,0,1
0,1008.52716,104.12746
1,433.50314,118.007996
2,466.9416,312.04462
3,940.6748,70.77516
4,560.8256,367.08533
,0,1
0,1007.7044,105.5394
1,264.71292,85.11636
2,437.4533,118.31143
3,939.9845,72.67284
4,465.4519,312.04105
5,558.88635,365.27643
,0,1
0,1007.57526,106.75766
1,937.5669,74.213
2,270.70612,84.51572
3,440.3989,118.25476
4,464.38477,312.00073
,0,1
0,1004.85425,106.82681
1,938.6079,75.033066
2,444.20996,117.723724
3,462.40134,311.39368
,0,1
0,1002.32916,107.47687
1,283.5954,82.11256
2,936.7363,76.05174
3,460.03064,311.43842
4,445.97598,120.38617
5,554.46606,366.12048
6,611.5015,6.457985
,0,1
0,1000.3953,109.46767
1,288.61642,80.55115
2,937.3727,77.07704
3,449.87262,121.018585
4,458.49347,310.94092
5,552.1045,365.64374
,0,1
0,996.02386,110.85846
1,293.88654,82.53782
2,936.98596,77.84787
3,454.25705,122.405045
4,456.6842,310.61234
5,548.7027,364.70087
,0,1
0,993.51154,111.50351
1,298.8514,80.66526
2,936.6872,78.93259
3,1025.3345,58.118896
4,452.9321,310.80087
5,455.01645,126.05072
6,546.64404,365.2922
7,456.7906,311.6101
,0,1
0,993.0545,114.281204
1,304.40924,78.45399
2,937.94037,79.137146
3,212.1218,312.79065
4,1026.4838,59.76822
5,453.46234,309.00653
6,457.57852,126.18913
7,544.80206,364.8205
8,457.14847,311.4555
,0,1
0,991.55676,115.13339
1,310.51294,77.64445
2,210.18466,313.61627
3,937.8471,78.936966
4,1027.0482,61.252716
5,465.31998,128.83037
6,454.48865,308.24432
7,541.64954,363.76425
8,816.80115,40.11743
,0,1
0,317.07385,78.61067
1,988.9373,114.50412
2,207.60147,312.70654
3,1027.8633,61.71769
4,937.6874,78.5578
5,467.89496,129.98984
6,452.9066,308.19006
7,817.27844,39.954727
8,540.0751,363.17316
,0,1
0,986.9703,115.78105
1,203.48117,312.82874
2,320.50006,80.02913
3,1027.7277,61.331024
4,937.938,78.666306
5,471.4066,132.90184
6,454.2046,308.9268
,0,1
0,324.91284,83.918396
1,984.7242,115.68123
2,198.90942,311.50662
3,1029.4987,61.96135
4,475.9865,133.22954
5,941.65717,78.8526
6,452.32065,309.27054
,0,1
0,982.71814,116.104935
1,331.44208,83.22796
2,1029.5936,63.91649
3,196.5103,312.13885
4,942.2204,79.749855
5,478.7921,135.2794
6,451.19604,308.86932
7,822.89276,45.639244
,0,1
0,980.8585,117.06726
1,1030.0447,65.18353
2,193.44095,311.48987
3,337.43814,83.78961
4,942.2892,80.62755
5,481.28677,136.4131
6,451.09344,309.04816
7,824.6595,45.43474
,0,1
0,343.5198,84.61002
1,977.8777,118.591736
2,1029.1467,66.01085
3,192.0544,312.5111
4,944.84375,81.002
5,486.21906,136.41638
6,825.6667,47.69406
,0,1
0,977.137,119.83983
1,348.73456,87.33327
2,1028.1713,66.155
3,185.99568,313.62015
4,945.7094,82.7387
5,489.96002,136.8635
,0,1
0,975.0596,122.32251
1,352.01688,88.11641
2,183.76425,311.38327
3,1027.6687,67.051346
4,493.19,135.79182
5,947.3884,83.16449
,0,1
0,973.14966,122.819
1,358.2467,88.21344
2,1027.1587,68.1859
3,950.9745,84.77196
4,495.41116,137.95038
,0,1
0,362.7726,92.02898
1,970.56146,123.690155
2,1026.9167,68.81348
3,499.8239,137.29276
4,953.2717,85.91785
,0,1
0,172.56653,312.48273
1,968.81085,124.79817
2,365.5568,89.42051
3,1027.3116,70.01015
4,504.94522,135.5582
5,954.5982,87.37236
,0,1
0,168.52347,313.23532
1,968.86456,127.23006
2,1026.0897,71.34472
3,370.80548,85.957695
4,506.18408,136.15169
5,956.69543,87.08325
,0,1
0,166.4286,311.163
1,968.06494,129.38892
2,1026.2388,72.166824
3,376.4107,86.37485
4,509.29822,136.45947
5,959.68695,87.08306
,0,1
0,161.97522,309.32776
1,966.92914,130.99017
2,380.61108,87.92499
3,1026.5114,72.96541
4,510.80573,135.44464
5,636.4134,309.27576
6,961.7706,88.189545
7,728.9503,23.068222
,0,1
0,159.25867,310.06522
1,964.50977,132.84903
2,382.267,88.3461
3,1025.2694,74.26401
4,511.3018,136.15648
5,633.787,308.79807
6,963.7304,89.202576
7,726.69,25.189552
,0,1
0,155.55847,309.94473
1,1025.6327,74.79445
2,963.3978,134.76181
3,385.91766,90.49186
4,513.38403,135.25139
5,632.74585,310.7062
6,727.95013,25.132786
,0,1
0,150.50653,308.33057
1,1025.7869,75.547165
2,960.8666,137.90509
3,392.7286,88.751396
4,516.95825,133.17322
5,845.3017,53.166443
6,631.383,312.43787
,0,1
0,147.74515,306.94202
1,960.6854,139.78638
2,1026.172,77.289474
3,397.15656,90.17106
4,846.89636,53.417267
5,627.78436,314.8573
6,735.2076,23.412235
,0,1
0,142.68439,308.31866
1,959.8451,142.83728
2,1027.3345,78.53407
3,400.0141,88.368835
4,847.5472,54.21846
5,738.0532,23.187077
,0,1
0,140.0683,307.77332
1,959.9351,145.66272
2,404.17633,88.04707
3,1026.7605,78.67615
4,523.50385,125.110016
5,847.9523,54.548347
6,739.15784,21.804508
,0,1
0,137.34383,305.92377
1,1029.6266,80.39061
2,959.84863,147.77065
3,407.2502,86.92938
4,764.5336,117.96149
5,523.02893,124.38913
6,850.6225,53.988327
7,742.21497,21.313637
,0,1
0,132.68837,308.10013
1,958.8239,150.71884
2,1031.3638,82.52411
3,411.211,89.799194
4,761.4939,113.202255
5,851.25824,53.363533
6,744.90027,21.618172
7,616.67395,317.93365
,0,1
0,130.2103,305.8649
1,1031.9847,84.153946
2,957.8608,151.72241
3,762.9299,112.306244
4,413.95325,90.31947
5,852.8572,53.365356
6,746.68256,21.975628
,0,1
0,128.25331,305.1614
1,1034.4498,86.1342
2,957.3253,153.03812
3,762.7788,113.26489
4,853.7035,53.504654
5,416.72098,88.437
6,750.9244,20.196037
,0,1
0,125.81935,305.15112
1,1036.9955,87.29822
2,856.1217,53.27324
3,753.0001,18.554794
,0,1
0,120.192505,304.32166
1,1039.6492,89.183716
2,955.073,154.9227
3,761.7441,113.29117
4,857.5862,53.920723
5,755.69183,16.979347
,0,1
0,1042.157,90.036514
1,954.5035,156.13947
2,762.6687,113.34091
3,859.26337,55.30343
4,427.94714,87.958206
5,756.17725,14.6033325
,0,1
0,1044.6864,92.64067
1,952.5561,156.18561
2,762.6529,112.21062
3,860.6889,53.806763
4,430.89026,88.12016
5,758.5793,13.7164955
6,599.3647,326.85596
,0,1
0,1045.1246,94.21921
1,951.6184,157.69989
2,115.04086,302.36823
3,762.51685,110.207016
4,862.18713,53.448517
5,433.51184,85.57455
6,759.8538,13.213684
7,598.32556,328.53033
,0,1
0,1048.2806,95.4433
1,950.1056,158.3006
2,762.88837,109.47252
3,863.1332,54.731895
4,436.61038,84.06027
5,596.4761,328.76968
,0,1
0,1050.5718,95.98767
1,948.0449,158.3275
2,762.634,109.74957
3,864.74677,55.042427
4,440.17487,85.20325
5,595.042,331.32373
6,764.7975,14.444294
,0,1
0,1052.0686,97.031906
1,103.83618,296.33868
2,946.7212,159.3992
3,761.89746,109.58688
4,865.6824,54.764725
5,444.58453,84.220764
6,592.9759,331.5653
7,766.2539,13.465614
,0,1
0,1053.7721,98.167206
1,101.38205,293.5977
2,944.8432,160.83305
3,762.8785,109.840576
4,868.4516,55.827118
5,448.7238,86.09387
,0,1
0,93.58303,291.6044
1,1053.7543,100.36571
2,943.7676,163.0586
3,762.6168,108.69847
4,865.67957,54.884773
5,451.53418,84.846504
6,773.68054,10.30497
,0,1
0,88.47579,291.19635
1,1053.8455,101.92883
2,942.3033,163.03088
3,762.2474,108.77588
4,868.2254,55.42552
5,453.93835,89.89398
6,698.1091,155.64027
,0,1
0,1055.0808,102.17914
1,86.991486,287.33115
2,939.0393,164.83691
3,867.54047,55.202286
4,762.7965,108.53528
5,459.36475,89.4643
,0,1
0,84.466705,283.26807
1,1054.349,102.30777
2,936.4782,164.53839
3,870.2535,55.658737
4,762.49615,107.83768
5,462.33408,94.42239
